msec,Experiment,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD4Ozsqua,µVpostEEMD5Ozsqua,µVpostEEMD6Ozsqua,µVpostEEMD7Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD5combinexpOzSquareMask,µVpostEEMD6combinexpOzSquareMask,µVpostEEMD7combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD4combinexpOzSquarePseudo,µVpostEEMD5combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD7combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD3Ozdiamo,µVpostEEMD4Ozdiamo,µVpostEEMD5Ozdiamo,µVpostEEMD6Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD6combinexpOzDiamondMask,µVpostEEMD7combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD4combinexpOzDiamondPseudo,µVpostEEMD5combinexpOzDiamondPseudo,µVpostEEMD6combinexpOzDiamondPseudo,µVpostEEMD7combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD4OzMask,µVpostEEMD5OzMask,µVpostEEMD6OzMask,µVpostEEMD7OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD5OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
610,Experiment I,1,646.8538605,340.4886732,113.7173917,65.6516854,36.13840722,302.9732266,227.5698455,594.6722356,692.3393303,443.3889703,172.9379702,1276.26594,1428.933048,45.38791204,584.4527924,405.5993235,157.5473709,187.5193879,684.2069461,699.4835975,80.94124775,91.13463501,255.4642896,187.2098235,78.63397408,39.756342,467.8877824,382.297768,269.6088242,139.2201888,138.2189308,23.31849814,68.77341999,124.1580996,48.61885444,479.9876,309.1719,153.281,170.625,110.8041,79.26464,32.87928,513.758159062063,382.844562564382,148.549477126639,170.022384653845,53.8246071271836,202.685460297769,263.77663266472,625.012958254534,459.448666975153,32.2432722246528,317.102509748091,76.2779142904451,84.9348181543536,54.3324390835468
615,Experiment I,1,782.958854,364.1130728,130.5820832,69.43878843,33.25658558,308.9539946,229.6268276,451.4294595,680.2828479,440.0704084,151.1047178,1280.86903,1431.512461,45.38791204,198.9082753,370.5163889,148.25087,190.6823829,685.6150069,704.567499,80.94124775,173.0564578,246.9742633,190.9689411,82.38814152,35.78921428,473.1393631,386.0411475,71.42089727,174.8867295,120.082385,24.29215263,66.67348842,124.4971554,48.78529294,449.7476,291.8178,179.7762,162.9769,110.7486,79.89282,33.04122,416.752145481117,341.253423736863,168.323122876159,178.978273502282,55.4131685685784,207.988636855239,267.521186441615,620.763301023862,455.487142939164,22.6274463151676,325.235126193023,76.8818594740282,84.5909383519154,53.9180862950646
620,Experiment I,1,617.3997448,390.690133,146.0654392,73.49353205,30.52257244,314.7008143,230.1404688,326.6214748,572.3118129,437.9746874,129.0347712,1288.417676,1432.753887,45.38791204,118.5449452,332.6190855,143.0277537,193.6004591,687.173934,709.219986,80.94124775,122.9598077,237.8291567,196.6106562,85.43002528,32.93966932,478.0596175,388.1100959,250.739917,193.3182714,103.576159,25.31342846,64.51792955,124.7084799,49.14642326,409.5565,294.287,200.3367,158.6586,110.7581,80.55829,33.27201,357.339012031212,288.210121680082,184.324316051418,189.86059335512,57.0831855850644,213.208614337607,270.751700427694,800.117836220664,441.005055538895,14.8928697515007,333.467742195056,77.5298755188872,84.3495106603903,53.5073374419598
625,Experiment I,1,616.351803,412.8171599,161.294139,77.88096358,28.02967345,320.4021965,232.3728409,235.5257017,405.0278249,433.6942081,109.2587776,1296.541807,1435.732614,45.38791204,79.84493525,286.7067921,141.5617934,196.6071062,689.092859,714.2208914,80.94124775,261.3245408,212.5129942,208.6588316,87.92596897,31.88023331,482.9728773,392.0202259,327.874634,186.4319179,88.26425267,26.68789596,62.47425674,125.0829376,49.29942095,285.2352,309.3521,214.0347,157.3317,110.8393,81.25691,33.42629,266.116637450469,216.557076903457,184.009387986756,202.2075356221,58.9318298068214,218.413988034205,274.440590202753,580.120018790505,461.345333874557,12.9271244691251,341.58610916955,78.2370237108683,83.9770601104283,53.106060430807
630,Experiment I,1,593.9628649,417.6497275,176.5544164,82.24409159,25.69567333,325.8621191,232.6364726,318.0122065,272.4490714,424.0993283,92.70801916,1307.620278,1436.942083,45.38791204,62.05503218,211.8320066,142.5654179,199.693543,691.0733104,718.5790507,80.94124775,324.1155313,178.6854671,225.0660508,89.77391289,33.60189416,487.494616,393.8611305,202.2365255,167.747157,76.06467049,28.72400694,60.82109486,125.2884289,49.68884615,233.2711,317.8754,223.4454,159.0897,110.9918,81.99589,33.66337,237.836429790649,144.091736996952,179.777881607741,214.687192012606,60.7597317052763,223.544170223309,277.420493382553,312.381629912278,544.375296141674,17.5691670592751,349.531538480222,78.9886528682508,83.73509452452,52.7087238352425
635,Experiment I,1,568.8495072,402.8150126,190.4194889,86.98870807,23.55702109,331.3149687,235.0747877,590.4828851,229.6796293,410.9459595,85.04590033,1318.648846,1440.243267,45.38791204,86.81233832,144.5466091,144.2925172,203.1303684,693.4167061,723.4900785,80.94124775,439.982202,189.7674676,240.4100877,91.11644165,37.92454821,492.020773,397.9411651,93.41280197,184.9490908,67.60457316,31.6163347,59.96527869,125.690412,49.8290417,206.9678,299.3129,233.5291,163.6363,111.2206,82.77786,33.81043,258.128561734769,101.578881019002,183.520025666036,225.078481585873,62.6412629680629,228.720416825382,281.0658144053,222.24233052588,626.771843719184,23.5588959899384,356.777632301016,79.8168333245035,83.3360497361329,52.3221428371529
640,Experiment I,1,677.9836612,382.011494,202.445807,91.89191805,21.56952712,336.5272203,235.107241,581.6816378,238.263407,394.1395013,88.3766265,1332.558057,1441.313262,45.38791204,98.23452561,106.5597051,147.5180718,206.255212,695.7360976,727.4990472,80.94124775,687.8396336,208.4205058,253.0447031,91.6807048,44.90797409,496.1007485,399.566009,186.0367995,272.3263449,61.86141641,35.53536799,60.19074845,125.8813836,50.24603803,202.5062,256.8387,247.6228,171.246,111.5279,83.60243,34.05334,421.212450850269,104.36715752719,179.96510052413,233.9576714668,64.2705264833869,233.827426731118,283.791252525937,172.206140578952,622.63007628433,28.7731713923408,363.000695100835,80.6854671650651,83.0973124140021,51.9399456767995
645,Experiment I,1,619.8751681,361.5982445,215.8635023,97.36811922,19.70518102,341.7609469,237.7767703,326.1501896,255.289637,371.1958093,105.261468,1345.696408,1444.829337,45.38791204,38.37278039,89.49167961,152.0174799,208.7974998,698.4569258,732.3154574,80.94124775,716.8981452,210.5901759,267.8819985,91.14890868,53.50766591,500.2024103,403.81556,221.8882629,368.1675344,56.88509393,40.33232687,61.88027845,126.3023427,50.37414819,219.9461,224.9705,256.2453,181.7355,111.9136,84.47369,34.19366,491.475878788873,118.62115991054,169.335255683816,242.007200809415,65.9915081650663,239.028132477969,287.40953511948,328.326770279215,535.482070239005,32.6157059224277,367.90928706567,81.6496710884033,82.6766621201239,51.5697552723278
650,Experiment I,1,373.403755,345.6676015,233.4925646,103.3604069,17.99583089,346.7405067,237.6016769,232.0328544,223.4999423,349.7779644,129.0285711,1361.587515,1445.606264,45.38791204,192.0975799,79.28443912,153.2104172,210.6079231,701.0907768,735.9314323,80.94124775,487.5867018,218.5815302,285.7437804,90.37853082,63.70112198,503.8215881,405.2388092,279.8112282,393.8835511,52.60621764,45.66506289,65.07213474,126.4702516,50.81799052,218.37,217.6547,261.0997,195.0858,112.381,85.37359,34.44195,549.324852201181,158.655187329959,168.501228248459,247.804357051283,67.5411211064321,244.150302873431,289.870820587167,344.618647032471,422.74639031389,36.0003104286787,371.471785485845,82.6479984103237,82.446715417348,51.2045062075166
655,Experiment I,1,113.8679854,333.7860589,257.4780426,110.1110269,16.34417857,351.7522234,240.5222974,199.7624752,111.1114915,341.0594938,158.5350473,1375.859465,1449.14913,45.38791204,250.1269675,67.6218667,147.5676421,211.911305,704.1958338,740.6632817,80.94124775,319.3540871,232.0913906,298.8021212,90.02561715,74.73152526,507.4790186,409.6540844,556.280804,353.9030369,49.06455069,51.56037554,69.85745604,126.9013829,50.93480967,233.2204,205.81,266.4233,210.8223,112.9265,86.31738,34.57601,542.638606840174,214.20988198003,168.400488179777,251.194957165987,69.3133617466992,249.41605365227,293.480816420616,229.554399737526,321.233320578171,40.4981841829173,373.646582967911,83.7625519070192,82.0109852763051,50.8524706701835
660,Experiment I,1,158.6638119,307.847075,287.4278125,117.730045,14.89581502,356.4905517,240.1683334,230.518543,98.71219279,334.8678046,188.2192613,1392.619292,1449.356773,45.38791204,385.8523668,52.3525841,138.0309275,212.4571401,707.1627742,743.8483448,80.94124775,532.4719437,249.339031,298.8696136,90.60503882,86.73242952,510.6206751,410.8927348,493.3625385,308.677971,44.37994647,57.87559956,76.00385727,127.0380606,51.4047722,236.6222,179.6893,264.2968,227.3322,113.5566,87.27449,34.82925,365.725449867005,227.767381720571,152.98018778165,250.997801291613,71.0362376091802,254.592744830547,295.686473291159,254.357218637377,263.211740365234,47.0087033966758,374.895062569909,84.903438738208,81.7963013339401,50.5060545463035
665,Experiment I,1,334.7769512,271.710778,317.9757952,125.9019564,13.45207291,361.2690651,243.3544005,289.5476737,153.7290197,323.6371733,219.151379,1406.678942,1452.640196,45.38791204,480.8534224,52.90600578,129.7509093,212.4602628,710.706031,748.504645,80.94124775,750.8537355,277.988789,289.0051034,92.15162917,99.23922766,513.8038853,415.466668,350.7109676,279.7236937,39.88720346,64.29342375,83.41368696,127.4705037,51.51117259,305.3561,159.1274,257.4605,241.9813,114.2607,88.27604,34.95757,329.650511640175,176.741207739047,137.931715936309,248.73820644172,73.0847591712349,259.959350078741,299.315734749217,266.111349093373,245.672534948468,56.8249219604453,375.366898113367,86.1819673683166,81.3532057261672,50.1740008502776
670,Experiment I,1,395.8010066,249.6066764,345.9333527,133.9577078,12.18947566,365.7592652,242.8554488,299.3000154,166.4542568,315.8250952,245.4328538,1422.859367,1452.064565,45.38791204,327.0516754,77.29680905,124.5728036,212.5762165,714.01175,751.216957,80.94124775,610.0126419,321.6400246,279.5378807,94.88711181,112.3475679,516.4385093,416.5402774,283.3796439,295.6404798,37.46742399,70.15295991,91.82808008,127.5682689,52.00652925,380.5778,157.4801,247.7176,254.7094,115.0433,89.27514,35.21531,212.791598078808,98.8911756551492,138.082294935002,245.828413598127,75.2329515335832,265.216944317224,301.27732952437,167.82042942156,234.05503933612,69.7563231709943,375.271735159477,87.4777311963946,81.1609319587387,49.8483708260445
675,Experiment I,1,444.4881191,245.919584,364.9273339,141.2478604,10.81464799,370.2949258,246.3156743,325.0495461,153.334129,309.0934096,268.7091342,1435.473502,1455.006247,45.38791204,680.9887804,108.7514434,122.1058855,213.2256176,717.8677382,755.8018819,80.94124775,607.4765957,363.0887953,273.4738643,98.66374298,125.8042542,519.1013044,421.2626507,191.7056608,324.8927128,38.70124485,75.20021439,101.1357675,127.9932479,52.10346214,558.5761,168.6339,234.9766,265.0611,115.8753,90.32205,35.33844,387.211199016706,69.0518668312575,142.125345374841,242.85092913324,77.7511223523432,270.70158198148,304.948836409342,195.703472563082,242.803792060215,87.5875841731952,374.529359196214,88.9308648793417,80.7192855233721,49.538178996446
680,Experiment I,1,340.5330528,259.8909423,375.5364808,148.9599874,9.575057763,374.5314626,245.7108994,340.7382741,153.2870522,298.6732059,284.8342895,1450.39334,1453.623731,45.38791204,983.6331364,135.8436504,121.3389163,214.6406162,721.2769531,757.9928993,80.94124775,925.2925709,407.6223111,271.6180414,103.7563151,139.563678,521.1818534,422.1933597,241.5694192,343.8465746,44.76178716,79.7397014,111.1311141,128.0450052,52.6234868,476.7666,181.6488,223.4511,273.1333,116.7316,91.34977,35.60026,570.641622515553,64.6442613575653,141.898486850963,239.473344203928,80.4997485347647,276.044265576341,306.677206746007,236.696785845921,262.435761449209,109.382355489317,373.193590703593,90.38859011571,80.5571421773958,49.2353457719526
685,Experiment I,1,342.843546,278.8066642,380.5696974,156.4734487,8.122871655,378.8211044,249.4482585,393.7341763,200.0319631,281.832977,297.4395098,1461.329147,1456.239815,45.38791204,599.9279064,152.8536823,121.6903735,216.6991401,725.2351536,762.5017486,80.94124775,703.9764102,457.8121262,273.2855929,109.7987392,153.5504644,523.2568305,427.0509198,401.4204852,345.0008916,53.79741964,83.94412848,121.7071375,128.4539922,52.71198433,289.8577,188.4617,211.0833,278.207,117.4897,92.43115,35.71875,1019.68968661649,55.8487696706799,141.649573531575,235.801296648485,83.5159990449567,281.630727730122,310.409010332768,403.06222935359,252.196811694126,132.821760846887,371.116970806822,92.0135775197934,80.1268532567298,48.948936307265
690,Experiment I,1,273.8074566,286.977617,370.2396441,164.4878514,6.745423322,382.8196643,248.7820884,305.229409,237.6127103,256.5832171,302.1075736,1474.993692,1454.079964,45.38791204,498.885028,156.8105051,120.952153,219.1801327,728.5502605,764.115525,80.94124775,798.8479744,483.1108138,276.5878982,116.6118962,167.5106931,524.7135634,427.8634635,442.7013743,303.8395083,64.71724525,88.1765079,132.7324765,128.4533946,53.25595086,174.1376,185.2931,196.057,279.2945,118.0169,93.47517,35.98423,961.121916768593,75.5726232409449,143.313321382174,231.87590779942,86.7337372393197,287.006410244925,311.914550381558,477.903610008931,230.241840525854,155.232449624921,368.142193902623,93.6100719380437,80.0030816156608,48.6709541865501
695,Experiment I,1,234.7692774,303.3492968,349.0611923,172.035852,5.062043127,386.888954,252.7937765,303.1172034,223.1208977,234.4894075,302.7017397,1484.368247,1456.417038,45.38791204,788.009045,158.8063744,116.9697367,221.1226529,732.4301735,768.5430198,80.94124775,1030.459524,495.4443823,284.7795169,123.7663659,181.5055093,526.1084012,432.8400331,321.8798254,254.594968,75.63113648,92.47216088,144.0874244,128.8383962,53.33712878,320.0525,181.0559,173.9651,276.8306,118.2296,94.58086,36.09869,993.675807052768,127.853727682679,146.484742646123,227.674452461372,90.0363946310189,292.579092145637,315.720166006011,321.056452541683,227.497556395266,172.101162486102,363.936919588151,95.3216853281998,79.5951802291379,48.4102723638961
700,Experiment I,1,222.592033,349.6949126,329.6345513,178.9792703,3.353488526,390.6878667,252.1157878,732.9738319,185.9982367,218.8009306,294.1909013,1496.947966,1453.534572,45.38791204,432.2166542,163.0064032,111.5821429,222.635446,735.4566682,769.5264854,80.94124775,643.2081914,512.4234122,294.3611616,130.6024197,194.9953881,526.8550927,433.5617456,322.1554136,225.3675908,85.75305052,97.08861952,155.6915592,128.7802199,53.90431088,458.5084,182.3905,147.3644,272.0765,118.1826,95.6292,36.36741,1079.91102187822,200.481441042578,147.544694679157,223.313152745594,93.7811794918913,297.825805088315,317.013295478504,282.183066151566,234.828189308599,182.152975784702,358.990932504275,96.8985891456505,79.5185131616872,48.1592219867178
705,Experiment I,1,293.0050966,405.4180587,312.742136,184.8883024,1.266108458,394.601741,256.3932468,725.0064457,188.7938694,205.8059074,280.7305359,1504.972398,1455.653645,45.38791204,242.840377,158.536845,106.5782812,223.5779295,739.0705086,773.8604212,80.94124775,468.9493867,507.2076218,297.6074713,136.2545741,208.3072474,527.5112351,438.6383307,458.8484116,226.4608235,96.49984862,102.0358778,167.3794283,129.1344556,53.97937227,451.0816,177.1497,119.6635,266.6415,117.8739,96.74904,36.47844,1506.87571561732,277.635794767841,146.861583091603,218.618840906604,97.699660830325,303.241108563461,320.902126194419,283.332341399384,239.486959203248,184.843075352177,353.831877918002,98.5527228927206,79.1451927971216,47.9262189817059
710,Experiment I,1,606.1398354,460.7239209,300.2602776,190.6125492,1.155751721,398.3132642,255.7579546,515.7915607,218.8299873,197.0104798,257.3840619,1516.646213,1452.118769,45.38791204,440.3260452,149.2261859,103.0082458,224.2602362,741.598961,774.1486011,80.94124775,382.1034598,467.1388934,297.2772719,140.2455749,220.9502714,527.6153565,439.2991443,659.3733943,251.2711835,107.3619154,107.4130681,179.0805305,129.0158066,54.56904314,540.3013,165.8616,93.24027,260.9001,117.3602,97.78922,36.74999,1023.66453115201,353.773734890188,145.375106460608,213.919111604888,102.287437809012,308.283158550675,321.993715719964,349.734217078696,231.499122406543,181.898644859868,348.939594716427,100.06270705951,79.1248356967784,47.7041867023448
715,Experiment I,1,656.1437502,486.3556987,292.6831226,197.0129391,3.656264176,402.1942898,260.2869918,544.8730614,207.7324952,190.6970496,228.1856731,1523.460703,1454.088206,45.38791204,860.0668142,143.3103604,103.3157037,224.1828249,744.7467247,778.3694438,80.94124775,230.9033833,404.6874975,296.955281,142.995157,233.6106968,527.7102431,444.4540392,577.6602408,276.5395667,118.6931684,113.1982785,190.5168339,129.336879,54.63928294,577.3809,161.7389,72.89889,256.1177,116.6232,98.91204,36.85826,1171.8495575179,465.194689112769,144.097586845726,208.748108060131,107.018655495644,313.507449486349,325.971419018492,467.777691682455,234.073993091364,172.848964105438,344.991268838885,101.663158480452,78.7994979961962,47.5007976174701
720,Experiment I,1,685.9413603,449.1817664,285.1178586,203.7272221,6.397934019,405.9296953,259.7535656,274.3578929,142.4956759,189.2856013,188.6085749,1534.094255,1449.982153,45.38791204,874.9241681,131.1145106,106.8288144,223.7121937,746.5484534,777.8934649,80.94124775,297.3603586,339.4435593,297.0789421,144.04635,245.5927787,527.4048043,445.0864798,359.9284301,265.7696848,126.0536383,119.1525941,201.5249583,129.1634768,55.25071487,561.367,159.3769,57.42689,251.7727,115.6973,99.93,37.13221,1321.02177462561,574.476823318301,143.786044086447,203.683336458946,112.513231421042,318.337888877349,326.873143722807,378.06431240455,262.941321919722,158.588315317851,342.682371874755,103.131449261199,78.8451160039202,47.309851694744
725,Experiment I,1,685.7695713,398.1357142,276.2251592,211.6862272,9.357184282,409.8682563,264.5146599,320.7110687,101.9879198,190.5159825,142.632038,1539.158031,1451.873909,45.38791204,486.4363406,123.7916615,108.7577891,223.2777018,748.9827453,781.9577814,80.94124775,90.41183365,292.0876562,303.5944059,143.9110248,257.7641163,527.1502393,450.2953693,263.4761571,244.7039931,129.7764992,124.5053937,211.8658801,129.4579248,55.3175256,566.805,144.2143,45.20723,248.2507,114.5358,101.0422,37.23842,632.210377537091,632.393048651278,145.125262457231,198.120273277457,118.087395883895,323.36668300498,330.941934455921,329.342663991531,273.111873537528,143.463219549925,342.623598338702,104.703287077619,78.5824130250302,47.1379707907203
730,Experiment I,1,508.1623809,421.713447,267.9791323,219.893297,12.59604006,413.7127421,264.1467795,157.7609571,131.4593644,193.1271187,88.58667609,1547.798467,1447.286689,45.38791204,433.1986845,138.9245352,106.1195268,223.279958,749.7605804,780.6223951,80.94124775,256.5742681,257.0847072,315.1410039,142.6099154,269.2029445,526.6193313,450.9345494,205.6696785,256.9023361,134.1690996,129.2038291,221.7014257,129.2396357,55.94998932,550.528,118.6735,34.45713,243.912,113.1288,102.0204,37.51435,758.051979541097,674.804308884331,150.124610524117,192.756488792886,124.446090228611,327.988408807686,331.666563248827,456.112299579361,248.189716395765,132.451070903043,344.388846567248,106.163228707318,78.7041261535113,46.9801347771807
735,Experiment I,1,426.9132329,524.5706584,259.0521397,228.9106067,16.00725262,417.785487,269.1155768,176.1788894,186.7750424,196.4352359,35.58996449,1550.385836,1449.17404,45.38791204,416.3539506,165.8076335,101.4601091,223.6252623,751.1742594,784.4967169,80.94124775,245.5075998,223.6577684,323.2769551,141.3207045,280.9514873,526.1457013,456.1706109,126.8070977,279.1962785,141.095808,133.7975781,230.8496605,129.5129602,56.01486782,272.5036,94.47318,23.44815,237.5602,111.3707,103.1032,37.61922,271.92049955792,711.703348545675,160.953407384385,186.798605879471,130.830506967972,332.816321231493,335.82546118916,474.204645145193,224.758682984128,129.805325267815,347.596898483402,107.733437513492,78.5200000752222,46.8415884304932
